category,intent,keyword,tfidf score
PAYMENT,check_payment_methods,na check payment,0.003410509904736872
PAYMENT,check_payment_methods,need,0.014245702138959706
PAYMENT,check_payment_methods,need help,0.009748946486835594
PAYMENT,check_payment_methods,need help check,0.005341645638663371
PAYMENT,check_payment_methods,need help see,0.0038472204047193524
PAYMENT,check_payment_methods,need information,0.00646776002115827
PAYMENT,check_payment_methods,need information payment,0.00646776002115827
PAYMENT,check_payment_methods,option,0.08903447037592553
PAYMENT,check_payment_methods,option accept,0.006086163410155084
PAYMENT,check_payment_methods,option help,0.006224078705820634
PAYMENT,check_payment_methods,option please,0.006168457700231382
PAYMENT,check_payment_methods,pay,0.03297124310099736
PAYMENT,check_payment_methods,pay amex,0.004856538135714801
PAYMENT,check_payment_methods,pay card,0.014741144499100592
PAYMENT,check_payment_methods,pay credit,0.006920370594386248
PAYMENT,check_payment_methods,pay credit card,0.00532123066964146
PAYMENT,check_payment_methods,pay master,0.011180793755072006
PAYMENT,check_payment_methods,pay master card,0.011180793755072006
PAYMENT,check_payment_methods,pay visa,0.009554492657335259
PAYMENT,check_payment_methods,payment,0.11508673362048873
PAYMENT,check_payment_methods,payment amex,0.00764447721242833
PAYMENT,check_payment_methods,payment card,0.007979803454478414
PAYMENT,check_payment_methods,payment credit,0.00666174374305585
PAYMENT,check_payment_methods,payment credit card,0.00666174374305585
PAYMENT,check_payment_methods,payment master,0.010817491481034756
PAYMENT,check_payment_methods,payment master card,0.010817491481034756
PAYMENT,check_payment_methods,payment method,0.08981092256708353
PAYMENT,check_payment_methods,payment method accept,0.006393233879693306
PAYMENT,check_payment_methods,payment method help,0.008916655746808857
PAYMENT,check_payment_methods,payment method please,0.0042821672164736
PAYMENT,check_payment_methods,payment option,0.08310642150603617
PAYMENT,check_payment_methods,payment option accept,0.006086163410155084
PAYMENT,check_payment_methods,payment option help,0.00415325079152671
PAYMENT,check_payment_methods,payment option please,0.006168457700231382
PAYMENT,check_payment_methods,payment visa,0.00426970770468768
PAYMENT,check_payment_methods,please,0.016652229078631897
PAYMENT,check_payment_methods,please ask,0.006757616301343751
PAYMENT,check_payment_methods,please ask agent,0.006757616301343751
PAYMENT,check_payment_methods,please could,0.003940803582178904
PAYMENT,check_payment_methods,please could ask,0.003940803582178904
PAYMENT,check_payment_methods,see,0.06296103385729979
PAYMENT,check_payment_methods,see fucking,0.0028424456146038486
PAYMENT,check_payment_methods,see fucking payment,0.0028424456146038486
PAYMENT,check_payment_methods,see payment,0.05879094761753543
PAYMENT,check_payment_methods,see payment method,0.03843228578488042
PAYMENT,check_payment_methods,see payment option,0.030863640885666458
PAYMENT,check_payment_methods,show,0.019413808403308055
PAYMENT,check_payment_methods,show information,0.00729819735420163
PAYMENT,check_payment_methods,show information payment,0.004483132335261224
PAYMENT,check_payment_methods,show payment,0.010419477743803116
PAYMENT,check_payment_methods,show payment method,0.006013993300658925
PAYMENT,check_payment_methods,show payment option,0.0056331271030169005
PAYMENT,check_payment_methods,tell,0.03868599410891307
PAYMENT,check_payment_methods,tell make,0.011210065895829124
PAYMENT,check_payment_methods,tell make payment,0.011210065895829124
PAYMENT,check_payment_methods,tell pay,0.01334579561438092
PAYMENT,check_payment_methods,tell pay credit,0.0038826573012816098
PAYMENT,check_payment_methods,tell pay master,0.0041492564650508715
PAYMENT,check_payment_methods,tell payment,0.020772092557400427
PAYMENT,check_payment_methods,tell payment method,0.005188329058928539
PAYMENT,check_payment_methods,tell payment option,0.008793008681070734
PAYMENT,check_payment_methods,view,0.06084990027887922
PAYMENT,check_payment_methods,view fuck,0.007240752670822126
PAYMENT,check_payment_methods,view fuck payment,0.007240752670822126
PAYMENT,check_payment_methods,view payment,0.057923893743342864
PAYMENT,check_payment_methods,view payment method,0.03789421533080485
PAYMENT,check_payment_methods,view payment option,0.03397165802956558
PAYMENT,check_payment_methods,visa,0.012465292071855413
PAYMENT,check_payment_methods,wan,0.008049725141962803
PAYMENT,check_payment_methods,wan na,0.008049725141962803
PAYMENT,check_payment_methods,wan na check,0.003410509904736872
PAYMENT,check_payment_methods,wan na know,0.0017166903497867457
PAYMENT,check_payment_methods,wan na see,0.0022822661099039646
PAYMENT,check_payment_methods,wan na view,0.0023058967497665184
PAYMENT,check_payment_methods,want,0.05433133891812825
PAYMENT,check_payment_methods,want check,0.015046795947220349
PAYMENT,check_payment_methods,want check payment,0.015046795947220349
PAYMENT,check_payment_methods,want information,0.006782985820622216
PAYMENT,check_payment_methods,want information payment,0.006782985820622216
PAYMENT,check_payment_methods,want know,0.022270884827260154
PAYMENT,check_payment_methods,want know make,0.009351730608939148
PAYMENT,check_payment_methods,want know pay,0.011660564888111511
PAYMENT,check_payment_methods,want know payment,0.00744972218130769
PAYMENT,check_payment_methods,want see,0.02178513056821748
PAYMENT,check_payment_methods,want see payment,0.02044006918036931
PAYMENT,check_payment_methods,want see paymrnt,0.002615912306446726
PAYMENT,check_payment_methods,want view,0.019926475011951265
PAYMENT,check_payment_methods,want view payment,0.019926475011951265
CONTACT,contact_human_agent,agent,0.0613945550049988
CONTACT,contact_human_agent,agent please,0.002054953284104851
CONTACT,contact_human_agent,arent,0.01859116810848947
CONTACT,contact_human_agent,arent help,0.01859116810848947
CONTACT,contact_human_agent,arent help contact,0.003780594928624717
CONTACT,contact_human_agent,arent help need,0.0024237514508789397
CONTACT,contact_human_agent,arent help speak,0.006125606136996871
CONTACT,contact_human_agent,arent help talk,0.005117803148924595
CONTACT,contact_human_agent,arent help wan,0.0021409815557433417
CONTACT,contact_human_agent,arent help want,0.0022497759982628134
CONTACT,contact_human_agent,available,0.010266796035398575
CONTACT,contact_human_agent,ca,0.04132760023785161
CONTACT,contact_human_agent,ca understand,0.03990675377120568
CONTACT,contact_human_agent,ca understand contact,0.015181519379109476
CONTACT,contact_human_agent,ca understand could,0.0015269579799732816
CONTACT,contact_human_agent,ca understand help,0.005571394225672586
CONTACT,contact_human_agent,ca understand need,0.004739958796878325
CONTACT,contact_human_agent,ca understand speak,0.01521406971489678
CONTACT,contact_human_agent,ca understand talk,0.013284819376195526
CONTACT,contact_human_agent,ca understand want,0.004714192390042951
CONTACT,contact_human_agent,cant,0.017196267051166454
CONTACT,contact_human_agent,cant understand,0.016453323337125406
CONTACT,contact_human_agent,cant understand contact,0.005809308533620521
CONTACT,contact_human_agent,cant understand help,0.0022132516104886282
CONTACT,contact_human_agent,cant understand speak,0.0043035067878187585
CONTACT,contact_human_agent,cant understand talk,0.004305124425902464
CONTACT,contact_human_agent,cant understand wan,0.001220684930900078
CONTACT,contact_human_agent,contact,0.08011148695517152
CONTACT,contact_human_agent,contact fuck,0.004302515196201538
CONTACT,contact_human_agent,contact fuck someone,0.0025419408887926427
CONTACT,contact_human_agent,contact human,0.053125149725820386
CONTACT,contact_human_agent,contact human agent,0.027430721410852746
CONTACT,contact_human_agent,contact person,0.031073557545811537
CONTACT,contact_human_agent,contact someone,0.03196079266507935
CONTACT,contact_human_agent,contact someone please,0.0023497495803294615
CONTACT,contact_human_agent,could,0.011362773106527488
CONTACT,contact_human_agent,could contact,0.004507463753249116
CONTACT,contact_human_agent,could contact fuck,0.001537006634709637
CONTACT,contact_human_agent,could speak,0.003739996767116741
CONTACT,contact_human_agent,could speak human,0.0018056060187566767
CONTACT,contact_human_agent,could talk,0.004690389001345136
CONTACT,contact_human_agent,dont,0.017628438854224295
CONTACT,contact_human_agent,dont understand,0.017628438854224295
CONTACT,contact_human_agent,dont understand contact,0.00486297694255517
CONTACT,contact_human_agent,dont understand id,0.0012152259373572373
CONTACT,contact_human_agent,dont understand speak,0.005547892416171828
CONTACT,contact_human_agent,dont understand talk,0.005738389462709471
CONTACT,contact_human_agent,fuck,0.011339185140227328
CONTACT,contact_human_agent,fuck human,0.005380239512633386
CONTACT,contact_human_agent,fuck human agent,0.003374897866175379
CONTACT,contact_human_agent,fuck person,0.003196833341266459
CONTACT,contact_human_agent,fuck someone,0.004920719994254728
CONTACT,contact_human_agent,fuck someone please,0.0016034570579827523
CONTACT,contact_human_agent,help,0.10600864429893248
CONTACT,contact_human_agent,help contact,0.04816784909165037
CONTACT,contact_human_agent,help contact fuck,0.0017679660212697877
CONTACT,contact_human_agent,help contact human,0.028418180585646966
CONTACT,contact_human_agent,help contact person,0.016678662695012968
CONTACT,contact_human_agent,help contact someone,0.018159080132011972
CONTACT,contact_human_agent,help could,0.005359555054772693
CONTACT,contact_human_agent,help could contact,0.002890778871495918
CONTACT,contact_human_agent,help could talk,0.0026260900022702723
CONTACT,contact_human_agent,help help,0.013885361541000188
CONTACT,contact_human_agent,help help contact,0.006896045693253255
CONTACT,contact_human_agent,help help speak,0.005830767942838382
CONTACT,contact_human_agent,help help talk,0.004416310346503731
CONTACT,contact_human_agent,help id like,0.0013515453958782842
CONTACT,contact_human_agent,help need,0.00979963872704849
CONTACT,contact_human_agent,help need help,0.009163149008292026
CONTACT,contact_human_agent,help speak,0.04567220328124662
CONTACT,contact_human_agent,help speak human,0.027085524531453676
CONTACT,contact_human_agent,help speak person,0.014651457996045766
CONTACT,contact_human_agent,help speak someone,0.016836614951483635
CONTACT,contact_human_agent,help talk,0.04785483486178693
CONTACT,contact_human_agent,help talk fuck,0.002231372861451513
CONTACT,contact_human_agent,help talk human,0.03088695684755046
CONTACT,contact_human_agent,help talk person,0.013994781480904205
CONTACT,contact_human_agent,help talk someone,0.017045258425401985
CONTACT,contact_human_agent,help wan,0.0048385766319365715
CONTACT,contact_human_agent,help wan na,0.0048385766319365715
CONTACT,contact_human_agent,help want,0.014275951566181081
CONTACT,contact_human_agent,help want contact,0.006005150935109167
CONTACT,contact_human_agent,help want speak,0.006917551086337217
CONTACT,contact_human_agent,help want talk,0.004916221421449896
CONTACT,contact_human_agent,human,0.10007591151683734
CONTACT,contact_human_agent,human agent,0.06058810538220687
CONTACT,contact_human_agent,human agent please,0.002054953284104851
CONTACT,contact_human_agent,human available,0.0035515829023813617
CONTACT,contact_human_agent,human please,0.0059199097868195385
CONTACT,contact_human_agent,id,0.002696749908946141
CONTACT,contact_human_agent,id like,0.002696749908946141
CONTACT,contact_human_agent,know,0.0035032554153848205
CONTACT,contact_human_agent,like,0.008004457891863041
CONTACT,contact_human_agent,like contact,0.0034153293230136926
CONTACT,contact_human_agent,like contact human,0.001708786828618013
CONTACT,contact_human_agent,like speak,0.004113996078328036
CONTACT,contact_human_agent,like speak fuck,0.0015551368409029594
CONTACT,contact_human_agent,like speak human,0.0014249673116726877
CONTACT,contact_human_agent,like talk,0.0021817839494048708
CONTACT,contact_human_agent,na,0.008542088634468259
CONTACT,contact_human_agent,na speak,0.003972811985719817
CONTACT,contact_human_agent,na speak human,0.0020612910919668077
CONTACT,contact_human_agent,na talk,0.003995574587565818
CONTACT,contact_human_agent,na talk human,0.0033350722190559072
CONTACT,contact_human_agent,need,0.024597189333005434
CONTACT,contact_human_agent,need help,0.022919614319956805
CONTACT,contact_human_agent,need help contact,0.008601671053244303
CONTACT,contact_human_agent,need help speak,0.009443968714903165
CONTACT,contact_human_agent,need help talk,0.011735508103217326
CONTACT,contact_human_agent,person,0.06657930662395352
CONTACT,contact_human_agent,person available,0.0030413680021110787
CONTACT,contact_human_agent,person please,0.0046116363129026835
CONTACT,contact_human_agent,please,0.014847838650901316
CONTACT,contact_human_agent,someone,0.06702934529789861
CONTACT,contact_human_agent,someone available,0.0026527332818709537
CONTACT,contact_human_agent,someone please,0.004685308482049939
CONTACT,contact_human_agent,speak,0.07766675326824374
CONTACT,contact_human_agent,speak fuck,0.006002234093806143
CONTACT,contact_human_agent,speak fuck human,0.0031949577228791784
CONTACT,contact_human_agent,speak human,0.050225685050633524
CONTACT,contact_human_agent,speak human agent,0.029363922051514425
CONTACT,contact_human_agent,speak person,0.03204476541330383
CONTACT,contact_human_agent,speak person please,0.001632029506765702
CONTACT,contact_human_agent,speak someone,0.02919564676368765
CONTACT,contact_human_agent,talk,0.07841185880174709
CONTACT,contact_human_agent,talk fuck,0.0037787680251304603
CONTACT,contact_human_agent,talk fuck human,0.001886386756718075
CONTACT,contact_human_agent,talk fuck someone,0.0017417516807983688
CONTACT,contact_human_agent,talk human,0.0514333223697233
CONTACT,contact_human_agent,talk human agent,0.025380146917949913
CONTACT,contact_human_agent,talk human please,0.0030266756570822007
CONTACT,contact_human_agent,talk person,0.02779975430464983
CONTACT,contact_human_agent,talk person please,0.0016635461577149718
CONTACT,contact_human_agent,talk someone,0.029576132631085602
CONTACT,contact_human_agent,tell,0.006581384559663478
CONTACT,contact_human_agent,understand,0.07778491330509905
CONTACT,contact_human_agent,understand contact,0.03324117676823972
CONTACT,contact_human_agent,understand contact fuck,0.001726372565960926
CONTACT,contact_human_agent,understand contact human,0.02112863752384364
CONTACT,contact_human_agent,understand contact person,0.011658585141403398
CONTACT,contact_human_agent,understand contact someone,0.0091518634825061
CONTACT,contact_human_agent,understand could,0.0037466165564365205
CONTACT,contact_human_agent,understand could speak,0.002059914405674295
